"user_id","install_date","d1_active","d3_active","d7_active","d14_active"
"1000387",2023-02-03,0,0,0,0
"1000388",2023-02-03,0,0,0,0
"1000389",2023-02-03,0,0,0,0
"1000390",2023-02-03,1,0,0,0
"1000393",2023-02-03,0,0,0,0
"1000395",2023-02-03,0,0,0,0
"1000396",2023-02-03,0,0,0,0
"1000397",2023-02-03,0,0,0,0
"1000399",2023-02-03,0,0,0,0
"1000400",2023-02-03,0,0,0,0
"1000402",2023-02-03,1,0,0,0
"1000405",2023-02-03,0,0,0,0
"1000406",2023-02-03,0,0,0,0
"1000407",2023-02-03,0,0,0,0
"1000408",2023-02-03,0,0,0,0
"1000409",2023-02-03,0,0,0,0
"1000410",2023-02-03,0,0,0,0
"1000411",2023-02-03,0,0,0,0
"1000414",2023-02-03,1,0,0,0
"1000415",2023-02-03,0,0,0,0
"1000421",2023-02-03,0,0,0,0
"1000426",2023-02-03,1,0,0,0
"1000428",2023-02-03,1,0,0,0
"1000432",2023-02-03,0,0,0,0
"1000433",2023-02-03,0,0,0,0
"1000435",2023-02-03,0,0,0,0
"1000436",2023-02-03,0,0,0,0
"1000437",2023-02-03,1,0,0,0
"1000440",2023-02-03,0,0,0,0
"1000441",2023-02-03,0,0,0,0
"1000442",2023-02-03,0,0,0,0
"1000444",2023-02-03,1,0,0,0
"1000447",2023-02-03,0,0,0,0
"1000449",2023-02-03,1,0,0,0
"1000450",2023-02-03,0,0,0,0
"1000451",2023-02-03,0,0,0,0
"1000452",2023-02-03,0,0,0,0
"1000455",2023-02-03,0,0,0,0
"1000457",2023-02-03,0,0,0,0
"1000458",2023-02-03,0,0,0,0
"1000460",2023-02-03,1,0,0,0
"1000462",2023-02-03,0,0,0,0
"1000464",2023-02-03,1,0,0,0
"1000465",2023-02-03,0,0,0,0
"1000468",2023-02-03,0,0,0,0
"1000469",2023-02-03,1,0,0,0
"1000473",2023-02-04,0,0,0,0
"1000476",2023-02-04,0,0,0,0
"1000478",2023-02-04,0,0,0,0
"1000479",2023-02-04,1,0,0,0
"1000480",2023-02-04,1,0,0,0
"1000483",2023-02-04,0,0,0,0
"1000486",2023-02-04,0,0,0,0
"1000487",2023-02-04,0,0,0,0
"1000488",2023-02-04,0,0,0,0
"1000489",2023-02-04,0,0,0,0
"1000490",2023-02-04,0,0,0,0
"1000491",2023-02-04,0,0,0,0
"1000498",2023-02-04,0,0,0,0
"1000499",2023-02-04,0,0,0,0
"1000501",2023-02-04,0,0,0,0
"1000504",2023-02-04,0,0,0,0
"1000506",2023-02-04,0,0,0,0
"1000507",2023-02-04,0,0,0,0
"1000509",2023-02-04,0,0,0,0
"1000515",2023-02-04,0,0,0,0
"1000517",2023-02-04,0,0,0,0
"1000520",2023-02-04,0,0,0,0
"1000521",2023-02-04,0,0,0,0
"1000523",2023-02-04,0,0,0,0
"1000527",2023-02-04,0,0,0,0
"1000528",2023-02-04,0,0,0,0
"1000537",2023-02-04,0,0,0,0
"1000538",2023-02-04,0,0,0,0
"1000540",2023-02-04,0,0,0,0
"1000542",2023-02-04,0,0,0,0
"1000546",2023-02-04,0,0,0,0
"1000548",2023-02-04,0,0,0,0
"1000549",2023-02-04,0,0,0,0
"1000551",2023-02-04,0,0,0,0
"1000554",2023-02-04,0,0,0,0
"1000555",2023-02-04,0,0,0,0
"1000556",2023-02-04,0,0,0,0
"1000557",2023-02-04,0,0,0,0
"1000558",2023-02-04,0,0,0,0
"1000561",2023-02-04,0,0,0,0
"1000562",2023-02-04,0,0,0,0
"1000563",2023-02-04,0,0,0,0
"1000564",2023-02-04,0,0,0,0
"1000574",2023-02-04,0,0,0,0
"1000575",2023-02-04,0,0,0,0
"1000576",2023-02-04,0,0,0,0
"1000577",2023-02-04,1,0,0,0
"1000578",2023-02-04,0,0,0,0
"1000579",2023-02-04,0,0,0,0
"1000581",2023-02-04,0,0,0,0
"1000582",2023-02-04,0,0,0,0
"1000584",2023-02-04,0,0,0,0
"1000585",2023-02-04,0,0,0,0
"1000587",2023-02-04,0,0,0,0
"1000589",2023-02-04,0,0,0,0
"1000594",2023-02-04,0,0,0,0
"1000595",2023-02-04,1,0,0,0
"1000596",2023-02-04,0,0,0,0
"1000598",2023-02-04,0,0,0,0
"1000600",2023-02-04,0,0,0,0
"1000601",2023-02-04,0,0,0,0
"1000602",2023-02-04,0,0,0,0
"1000603",2023-02-04,0,0,0,0
"1000604",2023-02-04,0,0,0,0
"1000608",2023-02-04,0,0,0,0
"1000609",2023-02-04,0,0,0,0
"1000610",2023-02-04,0,0,0,0
"1000611",2023-02-04,0,0,0,0
"1000612",2023-02-04,0,0,0,0
"1000616",2023-02-04,0,0,0,0
"1000617",2023-02-04,0,0,0,0
"1000619",2023-02-04,0,0,0,0
"1000620",2023-02-04,0,0,0,0
"1000622",2023-02-04,0,0,0,0
"1000623",2023-02-04,0,0,0,0
"1000624",2023-02-04,0,0,0,0
"1000625",2023-02-04,0,0,0,0
"1000626",2023-02-04,0,0,0,0
"1000627",2023-02-04,0,0,0,0
"1000629",2023-02-04,1,0,0,0
"1000632",2023-02-04,0,0,0,0
"1000633",2023-02-04,0,0,0,0
"1000635",2023-02-04,0,0,0,0
"1000636",2023-02-04,0,0,0,0
"1000637",2023-02-04,0,0,0,0
"1000638",2023-02-04,0,0,0,0
"1000643",2023-02-04,0,0,0,0
"1000644",2023-02-04,1,0,0,0
"1000648",2023-02-05,0,0,0,0
"1000649",2023-02-05,0,0,0,0
"1000650",2023-02-05,0,0,0,0
"1000651",2023-02-05,0,0,0,0
"1000652",2023-02-05,0,0,0,0
"1000654",2023-02-05,0,0,0,0
"1000655",2023-02-05,0,0,0,0
"1000657",2023-02-05,0,0,0,0
"1000659",2023-02-05,0,0,0,0
"1000660",2023-02-05,0,0,0,0
"1000662",2023-02-05,0,0,0,0
"1000663",2023-02-05,0,0,0,0
"1000664",2023-02-05,0,0,0,0
"1000665",2023-02-05,0,0,0,0
"1000666",2023-02-05,0,0,0,0
"1000670",2023-02-05,0,0,0,0
"1000671",2023-02-05,1,0,0,0
"1000672",2023-02-05,0,0,0,0
"1000674",2023-02-05,0,0,0,0
"1000675",2023-02-05,0,0,0,0
"1000677",2023-02-05,0,0,0,0
"1000678",2023-02-05,0,0,0,0
"1000680",2023-02-05,0,0,0,0
"1000683",2023-02-05,0,0,0,0
"1000684",2023-02-05,0,0,0,0
